T	1	1	.4796962E+07	7182501E+00	.1773E+06	-.8949E+06	.9899796	.0172367	-.1401546
T	2	1	.5310038E+07	7182502E+00	-.2438E+05	-.2692E+06	.9992096	.0282063	-.0280113
T	3	1	.5064759E+07	7182501E+00	.2905E+05	-.5448E+05	.9995447	.0134974	-.0269863
T	4	1	.5033430E+07	7182502E+00	-.3082E+06	-.4011E+05	.9950700	-.0989490	-.0066932
T	5	1	.5262092E+07	7182501E+00	.2820E+06	-.2174E+06	.9879878	.1495765	-.0388199
T	6	1	.5421761E+07	7182501E+00	.1004E+06	.2906E+06	.9851839	-.0617665	.1599924
T	7	1	.5443790E+07	7182501E+00	-.5446E+05	.1798E+06	.9998411	-.0064570	.0166137
T	8	1	.4646239E+07	7182501E+00	-.8009E+04	-.3927E+06	.9908462	.1297995	-.0370928
T	9	1	.5225766E+07	7182501E+00	-.9116E+05	-.1482E+06	.9975725	-.0091817	.0690279
T	10	1	.5104847E+07	7182501E+00	-.3081E+06	-.1933E+06	.9928583	-.0822101	-.0864519
T	11	1	.5693508E+07	7182501E+00	-.1413E+06	.2503E+06	.9917593	-.0946230	.0863707
T	12	1	.5746142E+07	7182500E+00	-.9221E+05	-.2672E+06	.9897175	-.0950294	-.1069051
T	13	1	.5867065E+07	7182501E+00	-.4274E+05	.4853E+05	.9892011	-.1426339	.0337167
T	14	1	.6108858E+07	7182500E+00	-.2562E+06	.7942E+06	.9711085	-.1213029	.2055090
T	15	1	.5437664E+07	7182501E+00	-.4172E+06	-.5588E+06	.9820770	-.1291968	-.1372335
T	16	1	.4954318E+07	7182501E+00	.2480E+06	.8024E+05	.9847487	.1411643	.1016984
T	17	1	.4831910E+07	7182502E+00	-.7376E+05	-.5488E+06	.9652973	.0354391	-.2587379
T	18	1	.4157185E+07	7182500E+00	-.1393E+06	-.3171E+06	.9930917	-.0512112	-.1055761
T	19	1	.4334291E+07	7182500E+00	.7211E+05	-.2649E+06	.9997341	.0136769	-.0185676
T	20	1	.4824897E+07	7182502E+00	.4114E+06	.5191E+06	.9938468	.0797943	.0768212
T	21	1	.5649879E+07	7182502E+00	-.1296E+06	.2682E+06	.9920487	-.0031093	.1258165
T	22	1	.5035279E+07	7182502E+00	-.1719E+06	.1158E+06	.9997274	.0110490	-.0205666
T	23	1	.4538621E+07	7182500E+00	.2111E+06	.4158E+06	.9640324	-.0450405	.2619406
T	24	1	.5492414E+07	7182501E+00	.1570E+06	-.1554E+06	.9996660	.0210737	-.0149565
T	25	1	.5375608E+07	7182501E+00	-.1833E+06	.7749E+05	.9974834	-.0516142	.0486099
T	26	1	.5436542E+07	7182501E+00	.1005E+06	-.1541E+06	.9935927	.0782444	-.0815552
T	27	1	.5231858E+07	7182501E+00	-.1357E+06	.2282E+05	.9974548	.0615692	.0359611
T	28	1	.5802691E+07	7182501E+00	.1642E+06	-.1867E+05	.9989907	.0434657	.0113299
T	29	1	.5861177E+07	7182502E+00	-.1159E+05	-.1628E+06	.9963416	-.0304816	-.0798391
T	30	1	.5318247E+07	7182501E+00	-.2631E+05	-.4940E+06	.9668709	.0931177	-.2376758
T	31	1	.5298568E+07	7182501E+00	.2573E+06	-.4374E+05	.9995943	.0284567	-.0011704
T	32	1	.4619985E+07	7182501E+00	-.7656E+05	-.2810E+06	.9981942	-.0001468	.0600690
T	33	1	.5102598E+07	7182501E+00	-.2905E+06	-.1364E+05	.9985448	-.0499699	.0202821
T	34	1	.5351303E+07	7182502E+00	.1273E+06	.7063E+05	.9953341	.0734348	-.0625886
T	35	1	.5343746E+07	7182501E+00	-.3926E+06	-.3324E+06	.9736681	-.2053201	-.0990663
T	36	1	.5222971E+07	7182501E+00	-.1946E+06	.4560E+06	.9914835	-.0625167	.1142457
T	37	1	.4819405E+07	7182500E+00	-.1909E+06	-.2006E+06	.9922807	-.0710891	-.1016135
T	38	1	.5234106E+07	7182502E+00	.4745E+06	-.1346E+06	.9919464	.1221393	-.0335317
T	39	1	.5287381E+07	7182501E+00	-.4914E+06	.3411E+06	.9892996	-.1440989	.0228420
T	40	1	.4917548E+07	7182502E+00	.2563E+03	-.3175E+06	.9963617	.0577364	-.0626892
T	41	1	.5031043E+07	7182501E+00	.2992E+05	.9084E+05	.9909674	.0271896	.1313180
T	42	1	.5888799E+07	7182502E+00	-.8782E+05	-.2695E+06	.9933018	-.0898219	-.0726875
T	43	1	.5154183E+07	7182500E+00	-.9831E+05	.8366E+05	.9982057	-.0597344	.0041371
T	44	1	.4774507E+07	7182502E+00	.2005E+06	.6664E+05	.9988806	.0467991	.0068771
