T	1	6	.5021068E+07	1128014E-01	.8270E+03	.9847E+03	.9990612	.0362965	.0236495
T	2	6	.5119872E+07	1128007E-01	-.1056E+04	.1970E+03	.9997611	-.0200240	.0087617
T	3	6	.5193169E+07	1128003E-01	.1809E+03	.1590E+03	.9999897	.0042338	-.0016303
T	4	6	.5017728E+07	1128016E-01	-.6262E+03	.3319E+03	.9999830	-.0001162	-.0058264
T	5	6	.4983464E+07	1128018E-01	-.2354E+03	.6985E+02	.9996320	.0094166	-.0254404
T	6	6	.5061659E+07	1128016E-01	-.4948E+03	.2240E+03	.9999847	.0047252	.0028619
T	7	6	.4992383E+07	1128015E-01	.7045E+03	.1660E+03	.9997934	.0107964	.0172209
T	8	6	.5023053E+07	1128015E-01	.1132E+04	.1761E+04	.9991279	.0072678	.0411183
T	9	6	.4972027E+07	1128003E-01	-.2241E+03	-.1790E+03	.9999342	-.0049067	-.0103701
T	10	6	.5017825E+07	1128003E-01	-.1327E+04	.4028E+03	.9999151	-.0126323	-.0032009
T	11	6	.4995370E+07	1128000E-01	.9499E+03	-.3019E+03	.9997584	.0219516	-.0010853
T	12	6	.4938410E+07	1128014E-01	.1337E+03	.1608E+04	.9996014	-.0044413	.0278787
T	13	6	.5037599E+07	1128004E-01	-.1047E+04	.2441E+03	.9999657	.0067338	.0048264
T	14	6	.5136338E+07	1128020E-01	.7206E+02	-.7078E+03	.9999800	.0057229	.0026761
T	15	6	.5171655E+07	1128021E-01	-.2019E+03	.3037E+03	.9999142	-.0091535	.0093735
T	16	6	.5107251E+07	1128004E-01	.4611E+03	-.7671E+03	.9998687	-.0010023	-.0161714
T	17	6	.4908968E+07	1128013E-01	.5785E+03	-.1092E+04	.9995101	.0201562	-.0239420
T	18	6	.5003738E+07	1128012E-01	.5962E+03	-.1797E+03	.9999676	.0059317	-.0054409
T	19	6	.5027136E+07	1128019E-01	-.4431E+03	-.5023E+03	.9999812	-.0045141	-.0041484
T	20	6	.5158191E+07	1128015E-01	-.1234E+04	.2539E+02	.9998356	-.0178998	.0029012
T	21	6	.4942037E+07	1128016E-01	-.1150E+04	.6939E+03	.9995529	-.0277255	.0111939
T	22	6	.5413504E+07	1128016E-01	.1425E+03	.2752E+03	.9991904	-.0272715	.0295772
T	23	6	.5144910E+07	1128007E-01	-.6554E+01	.1881E+03	.9998906	.0098784	.0110103
T	24	6	.4986793E+07	1128019E-01	.1520E+04	.4655E+03	.9993178	.0328993	-.0167814
T	25	6	.5152085E+07	1128017E-01	.1100E+03	-.2458E+03	.9999392	.0096192	-.0053859
T	26	6	.4995665E+07	1128011E-01	-.3739E+03	.1764E+04	.9999084	-.0026004	.0132824
T	27	6	.5098730E+07	1128006E-01	-.3616E+03	-.1433E+04	.9989060	-.0427006	-.0190671
T	28	6	.5149531E+07	1128018E-01	.8565E+03	-.1100E+03	.9999592	.0062643	-.0065047
T	29	6	.5210885E+07	1128011E-01	-.5002E+03	.4320E+02	.9996440	-.0215069	.0157910
T	30	6	.5027640E+07	1128006E-01	.6027E+03	-.4251E+03	.9997987	-.0051615	-.0193911
T	31	6	.5017096E+07	1128011E-01	-.3023E+03	-.1666E+04	.9995877	-.0121858	-.0259995
T	32	6	.4994174E+07	1128016E-01	-.6734E+03	.7063E+03	.9996270	-.0151519	.0227224
T	33	6	.4969106E+07	1128012E-01	.5885E+04	.2278E+04	.9965204	.0825738	.0113416
T	34	6	.4912046E+07	1128011E-01	.8449E+03	.1049E+04	.9984495	-.0202368	.0518567
T	35	6	.5020497E+07	1128021E-01	-.2152E+04	.3873E+03	.9990698	-.0418119	-.0105492
T	36	6	.5215108E+07	1128020E-01	.3835E+03	.4820E+03	.9995423	.0094182	.0287472
T	37	6	.5237404E+07	1128019E-01	-.7590E+03	.1383E+04	.9998409	-.0071488	.0163453
T	38	6	.5075708E+07	1128004E-01	.4474E+02	.2090E+03	.9999977	-.0021222	.0003332
T	39	6	.4848422E+07	1128019E-01	-.1392E+04	-.5173E+04	.9961469	-.0068967	-.0874287
T	40	6	.4921194E+07	1128020E-01	-.9028E+03	-.5369E+03	.9998430	-.0058711	-.0167155
T	41	6	.4985391E+07	1128002E-01	-.4680E+02	-.4542E+03	.9999562	-.0091356	-.0020321
T	42	6	.5170250E+07	1128016E-01	.4332E+03	-.5285E+03	.9999406	.0107542	-.0017541
T	43	6	.5085083E+07	1128010E-01	.6470E+03	-.3610E+03	.9999710	.0072028	-.0024609
T	44	6	.5095504E+07	1128002E-01	.4665E+02	.6340E+03	.9993858	.0119216	.0329540
T	45	6	.5049292E+07	1128012E-01	.7727E+03	.3150E+03	.9991898	.0382812	-.0124179
T	46	6	.5051323E+07	1128014E-01	.4307E+03	.1779E+03	.9999743	.0071531	.0004509
T	47	6	.5030061E+07	1128019E-01	-.3374E+03	.2854E+03	.9999735	.0010666	-.0072068
T	48	6	.4996486E+07	1128020E-01	.3585E+03	.3923E+03	.9997032	.0068168	-.0233882
T	49	6	.5120602E+07	1128016E-01	.3128E+03	.1362E+03	.9995725	.0161024	.0244051
T	50	6	.4949150E+07	1128018E-01	.4053E+03	.6929E+03	.9997776	.0192126	.0086927
