T	113	1	.5286212E+07	7694201E+00	-.1961E+05	-.4125E+06	.9994473	.0214110	-.0254298
T	114	1	.5010798E+07	7694201E+00	.1298E+06	.9523E+05	.9854769	.1456317	-.0873311
T	115	1	.5072719E+07	7694202E+00	.2365E+06	.2188E+06	.9897696	.1182715	.0797993
T	116	1	.5133085E+07	7694202E+00	-.1078E+06	.4315E+05	.9997764	-.0205135	-.0051276
T	117	1	.5369179E+07	7694202E+00	-.7948E+05	-.5833E+06	.9918846	-.0274414	-.1241449
T	118	1	.5159350E+07	7694202E+00	-.7994E+05	-.3596E+06	.9938522	.0581101	-.0942395
T	119	1	.5665688E+07	7694202E+00	-.1629E+06	-.1011E+06	.9980773	-.0501834	.0363767
T	120	1	.5446247E+07	7694202E+00	-.1308E+06	.2295E+05	.9950013	-.0447855	-.0892558
T	121	1	.5248205E+07	7694200E+00	.1805E+06	.2801E+05	.8988471	.0980334	-.4271572
T	122	1	.5235202E+07	7694202E+00	-.1821E+06	-.4747E+06	.9982761	.0042273	-.0585404
T	123	1	.5554105E+07	7694202E+00	-.4205E+06	.1312E+06	.9769616	-.1949169	-.0869108
T	124	1	.5202088E+07	7694200E+00	-.1177E+06	-.1348E+06	.9968530	-.0527900	.0591380
T	125	1	.5061023E+07	7694202E+00	-.4136E+06	-.2528E+06	.9955514	-.0940905	-.0049446
T	126	1	.4866284E+07	7694202E+00	.1373E+07	.3094E+06	.9326861	.3345271	.1348637
T	127	1	.5286160E+07	7694202E+00	.8301E+05	-.2457E+06	.9986636	.0151705	-.0494046
T	128	1	.5193829E+07	7694201E+00	-.1656E+06	.4851E+05	.9977794	-.0162256	.0645980
T	129	1	.4392846E+07	7694201E+00	.1570E+06	.3375E+06	.9982947	-.0424898	.0400299
T	130	1	.4960205E+07	7694201E+00	.4323E+06	.3091E+06	.9539534	.2775758	.1136863
T	131	1	.4448700E+07	7694202E+00	.9312E+05	-.9665E+05	.9889983	.0647640	-.1329965
T	132	1	.5001113E+07	7694202E+00	.7864E+05	-.2866E+06	.9995410	-.0241156	.0183346
T	133	1	.5263797E+07	7694201E+00	-.1099E+06	-.8616E+05	.9999974	-.0022919	.0002012
T	134	1	.4376596E+07	7694202E+00	.5359E+06	.4337E+06	.9644143	.2457650	.0974917
T	135	1	.5115503E+07	7694202E+00	.1144E+05	.1221E+06	.9909216	-.0201435	.1329233
T	136	1	.3696792E+07	7694201E+00	.2397E+06	-.1419E+07	.9518434	.0150859	-.3062131
T	137	1	.6366812E+07	7694202E+00	-.1191E+06	.5733E+06	.9971098	.0174326	.0739464
T	138	1	.5753687E+07	7694202E+00	.2050E+06	-.1889E+06	.9957152	.0918171	-.0109890
T	139	1	.5636547E+07	7694202E+00	.2792E+06	-.1016E+06	.9976114	.0642894	-.0252661
T	140	1	.4297596E+07	7694201E+00	-.7538E+06	-.5023E+06	.9433365	-.2704007	-.1923530
T	141	1	.5861314E+07	7694202E+00	-.9677E+05	.1322E+06	.9993249	.0367384	-.0002711
T	142	1	.4916779E+07	7694202E+00	-.9223E+06	.3713E+05	.9563203	-.2724673	.1058913
T	143	1	.5966262E+07	7694202E+00	-.9669E+05	-.3843E+06	.9944085	-.0398876	-.0977789
T	144	1	.4999744E+07	7694202E+00	.5003E+06	.8373E+05	.9920002	.1198013	.0397899
T	145	1	.5169481E+07	7694201E+00	-.6914E+06	.2333E+06	.9834004	-.1512090	.1002968
T	146	1	.4403174E+07	7694202E+00	.8177E+05	.1539E+05	.9984781	-.0033146	.0550505
T	147	1	.4584341E+07	7694202E+00	.8993E+04	-.5475E+06	.9898829	.0549777	-.1308026
T	148	1	.6030934E+07	7694202E+00	.1660E+06	-.2208E+03	.9989294	-.0387272	.0253032
T	149	1	.5036748E+07	7694201E+00	.8186E+06	-.5716E+06	.9958802	.0895611	-.0141919
T	150	1	.4809582E+07	7694201E+00	-.7410E+05	.2359E+06	.9874673	-.0847341	.1331481
T	151	1	.5581393E+07	7694201E+00	.1603E+06	.2088E+06	.9938534	.1010581	.0451958
T	152	1	.5674969E+07	7694200E+00	.3214E+05	-.1619E+05	.9962573	-.0725511	.0469868
T	153	1	.5399966E+07	7694201E+00	-.1112E+06	.6556E+06	.9911075	-.0484986	.1239105
T	154	1	.5047179E+07	7694202E+00	-.1981E+06	.7454E+06	.9993639	-.0131910	.0331330
T	155	1	.5192792E+07	7694201E+00	-.2646E+06	.2215E+06	.9973259	-.0495839	.0536882
T	156	1	.5765681E+07	7694202E+00	.1094E+06	-.3907E+06	.9777993	-.0892250	-.1895981
T	157	1	.4931514E+07	7694202E+00	.3377E+06	.6543E+06	.9896332	.0385993	.1383337
T	158	1	.5293507E+07	7694201E+00	.2282E+06	-.4601E+05	.9975467	.0562738	.0416385
T	159	1	.5240801E+07	7694202E+00	.2635E+06	.3368E+06	.9919481	.1186034	.0444105
T	160	1	.4832714E+07	7694202E+00	-.4220E+06	.1896E+06	.9907407	-.1148537	.0723977
T	161	1	.5781134E+07	7694202E+00	-.1112E+06	.2952E+06	.9997195	.0059423	-.0229282
T	162	1	.5273669E+07	7694201E+00	-.5575E+06	-.1619E+06	.9894032	-.1401906	-.0377871
T	163	1	.5694665E+07	7694202E+00	.2930E+05	.4578E+06	.9804278	.0270689	.1950090
T	164	1	.5227448E+07	7694202E+00	.9519E+05	-.2152E+06	.9920208	.0252098	-.1235278
T	165	1	.5668967E+07	7694202E+00	.3015E+06	-.4378E+06	.9998278	-.0118979	-.0142394
T	166	1	.5442150E+07	7694201E+00	-.9573E+05	-.1690E+06	.9995567	-.0110732	-.0276362
T	167	1	.4726084E+07	7694202E+00	.5387E+05	.2942E+06	.9993011	.0319115	.0194668
T	168	1	.5453828E+07	7694202E+00	-.1931E+06	.6656E+04	.9995797	.0204485	.0205492
T	169	1	.4830648E+07	7694201E+00	-.5044E+06	-.1175E+06	.9975313	-.0653312	-.0257501
T	170	1	.5728229E+07	7694203E+00	.1615E+06	.1646E+06	.9986993	-.0280758	.0425619
T	171	1	.5392706E+07	7694201E+00	.3661E+06	-.3771E+06	.9832407	-.0275399	-.1802198
T	172	1	.5269755E+07	7694201E+00	-.4836E+06	-.3133E+06	.9864330	-.1346406	-.0939247
T	173	1	.4879083E+07	7694202E+00	-.1060E+06	-.1581E+06	.9991912	.0401762	-.0017007
T	174	1	.4831075E+07	7694200E+00	-.2738E+06	-.3236E+06	.9914124	-.0513287	-.1202777
T	175	1	.5846211E+07	7694202E+00	.2792E+06	.4729E+06	.9811215	.0753948	.1780903
T	176	1	.5274441E+07	7694201E+00	.5442E+03	-.1674E+06	.9982514	-.0152766	-.0571028
T	177	1	.5082912E+07	7694202E+00	.1610E+05	-.2258E+06	.9994281	.0304694	.0146650
T	178	1	.5186197E+07	7694201E+00	-.2142E+06	-.3130E+06	.9961290	.0578583	-.0661770
T	179	1	.5217697E+07	7694202E+00	.3855E+06	-.1856E+06	.9937688	.0994840	-.0502641
T	180	1	.5107852E+07	7694202E+00	-.3724E+05	-.1708E+06	.9988858	.0160650	-.0443742
T	181	1	.4808086E+07	7694200E+00	-.4490E+05	.5510E+06	.9967116	-.0135200	.0798955
T	182	1	.4604089E+07	7694202E+00	.1243E+06	-.4570E+06	.9399501	.1486392	-.3072461
T	183	1	.5422014E+07	7694202E+00	-.2790E+06	.1750E+06	.9841331	.0837869	.1564029
T	184	1	.5042283E+07	7694202E+00	.3641E+05	-.1145E+06	.9962854	-.0773619	-.0378217
T	185	1	.4711897E+07	7694200E+00	-.4672E+06	.2847E+06	.9741681	-.2083043	.0872110
T	186	1	.5309465E+07	7694201E+00	-.8823E+05	.3118E+06	.9975354	-.0699207	.0058526
T	187	1	.4454066E+07	7694202E+00	.7688E+06	-.4492E+06	.9586619	.1809467	-.2196033
T	188	1	.4800730E+07	7694202E+00	-.1514E+06	.5071E+05	.9947715	-.0899222	.0484113
T	189	1	.5852482E+07	7694202E+00	.3046E+06	.1285E+06	.9887187	.1491648	.0136081
T	190	1	.4762270E+07	7694202E+00	-.4923E+05	.1833E+06	.9943346	-.1058681	.0095252
T	191	1	.5427195E+07	7694202E+00	-.2485E+06	.3815E+06	.9900440	-.0362137	.1360198
T	192	1	.5551024E+07	7694202E+00	.2640E+06	.2207E+06	.9988312	.0156493	.0457309
T	193	1	.4964669E+07	7694202E+00	-.9745E+05	.1907E+06	.9977590	-.0109199	-.0660126
T	194	1	.5671650E+07	7694202E+00	-.2572E+04	-.2244E+06	.9994064	.0301828	-.0166064
T	195	1	.4888739E+07	7694202E+00	-.1978E+06	.9380E+05	.9996867	-.0026878	-.0248865
T	196	1	.5511267E+07	7694201E+00	-.1285E+06	-.1434E+05	.9984511	.0079861	-.0550604
T	197	1	.4901016E+07	7694201E+00	-.2018E+06	-.5739E+05	.9983593	-.0429224	.0378992
T	198	1	.5231607E+07	7694202E+00	.9870E+05	-.5163E+06	.9879723	.0520939	-.1455917
T	199	1	.4296352E+07	7694201E+00	.3281E+06	-.3331E+05	.9909599	.1162992	.0668804
T	200	1	.4828550E+07	7694201E+00	.2858E+06	.2325E+06	.9986708	.0488089	-.0165632
T	201	1	.4345967E+07	7694201E+00	-.4182E+06	.2477E+06	.9557034	-.0400508	.2915936
T	202	1	.5258762E+07	7694201E+00	.1082E+06	-.1980E+04	.9917715	.1262229	.0213802
T	203	1	.4619364E+07	7694202E+00	-.1799E+05	-.7784E+05	.9942183	-.1026020	.0316672
T	204	1	.6090773E+07	7694200E+00	-.3221E+06	.3934E+06	.9929863	-.0936669	.0721437
T	205	1	.4794608E+07	7694202E+00	.3424E+06	.1262E+06	.9886597	.0915763	.1190201
T	206	1	.4938532E+07	7694202E+00	-.5781E+06	-.9814E+05	.9829084	-.1669771	-.0775227
T	207	1	.5341339E+07	7694201E+00	-.2900E+06	-.8207E+05	.9943076	.0406730	-.0984793
T	208	1	.5770964E+07	7694200E+00	-.1028E+06	-.3319E+05	.9976429	-.0684862	-.0042744
T	209	1	.5005823E+07	7694201E+00	.3363E+06	-.1338E+06	.9920027	.1246801	-.0196322
T	210	1	.5321562E+07	7694200E+00	.3935E+06	.1940E+05	.9897359	.1410429	.0230157
T	211	1	.5887898E+07	7694200E+00	.2100E+06	-.7161E+05	.9975961	.0647616	-.0246561
T	212	1	.5485065E+07	7694203E+00	-.1381E+06	-.4796E+05	.9947070	-.1027521	-.0001067
T	213	1	.5062166E+07	7694201E+00	-.5419E+06	-.1325E+05	.9697754	-.2432081	.0196331
T	214	1	.4510402E+07	7694202E+00	.4641E+06	.1421E+06	.9997885	.0125811	.0162661
T	215	1	.5193781E+07	7694201E+00	-.1064E+05	.1476E+06	.9983480	-.0531870	.0217350
T	216	1	.4959277E+07	7694201E+00	-.2567E+06	-.4885E+06	.9630732	-.0937497	-.2523907
T	217	1	.5123675E+07	7694201E+00	-.1555E+06	-.5244E+06	.9685948	.0431350	-.2448746
T	218	1	.5729542E+07	7694202E+00	-.6504E+05	.1468E+05	.9978036	-.0196060	-.0632735
T	219	1	.5197342E+07	7694202E+00	-.1596E+06	-.2583E+06	.9997011	-.0183921	.0161054
T	220	1	.5862038E+07	7694201E+00	-.1860E+06	.7377E+05	.9744174	-.1833742	-.1299407
T	221	1	.5883674E+07	7694201E+00	-.4962E+06	-.2101E+06	.9995352	-.0234219	.0195122
T	222	1	.5043982E+07	7694201E+00	.2450E+06	.1900E+05	.9883041	.0504726	-.1439011
T	223	1	.5010908E+07	7694202E+00	.2802E+06	-.1513E+06	.9983757	-.0223273	.0524160
T	224	1	.5017123E+07	7694201E+00	-.3441E+06	-.6293E+06	.9869572	-.1159441	-.1116802
T	225	1	.5343778E+07	7694202E+00	-.6851E+05	.7722E+05	.9881861	-.1465598	.0448157
T	226	1	.4563031E+07	7694201E+00	-.3361E+06	.1412E+06	.9968890	-.0409651	.0673358
T	227	1	.4924905E+07	7694202E+00	.1641E+06	.5291E+04	.9984353	-.0397106	-.0393697
T	228	1	.5606054E+07	7694202E+00	-.3099E+05	-.6569E+04	.9994703	-.0271292	-.0179760
T	229	1	.4453871E+07	7694202E+00	.2767E+06	.9742E+06	.9791232	.1326697	.1540019
T	230	1	.4651516E+07	7694202E+00	.2544E+06	.8616E+05	.9889204	.1084681	.1013469
T	231	1	.5755705E+07	7694202E+00	-.2068E+06	.1424E+06	.9946842	-.0904539	.0492077
T	232	1	.5384728E+07	7694200E+00	-.5447E+06	-.4126E+06	.9665719	-.2107280	-.1460564
T	233	1	.5376311E+07	7694202E+00	.4028E+06	.1451E+06	.9927159	.0786901	-.0912306
T	234	1	.5074292E+07	7694202E+00	.3534E+06	.1043E+06	.9933230	.0634078	-.0963785
T	235	1	.4388798E+07	7694202E+00	-.1168E+07	.4420E+06	.9160510	-.3870047	.1052519
T	236	1	.4756216E+07	7694201E+00	.4274E+06	.1203E+07	.9750602	.0843490	.2052871
T	237	1	.5354896E+07	7694201E+00	.5807E+06	.4462E+06	.9650001	.1721315	.1978522
T	238	1	.4271294E+07	7694202E+00	.2648E+06	-.3960E+05	.9986448	.0444181	-.0271230
T	239	1	.5419714E+07	7694202E+00	-.2994E+05	-.1765E+06	.9988392	.0011355	-.0481549
T	240	1	.5027868E+07	7694201E+00	.5808E+03	.6347E+06	.9976073	.0256709	.0641929
T	241	1	.4670316E+07	7694202E+00	.1948E+06	-.2224E+06	.9936847	.1064812	.0353888
T	242	1	.4940431E+07	7694202E+00	.6714E+05	.4082E+06	.9969388	-.0309790	.0717864
T	243	1	.5781788E+07	7694202E+00	-.2013E+06	-.1356E+06	.9910631	-.0753927	-.1100445
T	244	1	.5931880E+07	7694200E+00	.1736E+06	.3983E+05	.9968176	.0238141	.0760759
T	245	1	.4858828E+07	7694202E+00	-.4187E+06	.2136E+05	.9867441	-.1186028	.1107678
T	246	1	.4962150E+07	7694201E+00	.3838E+06	.3451E+06	.9950328	.0762682	.0639759
T	247	1	.4862309E+07	7694201E+00	-.3417E+05	.9370E+05	.9966053	.0241390	.0787095
T	248	1	.5230572E+07	7694202E+00	.2092E+06	.1239E+06	.9993990	.0322609	.0126856
T	249	1	.5371490E+07	7694202E+00	.1211E+06	.4638E+05	.9947331	.1007532	.0188378
T	250	1	.5444245E+07	7694202E+00	-.3442E+06	-.4554E+06	.9991644	.0363050	-.0187755
T	251	1	.5204975E+07	7694202E+00	-.1107E+06	-.7158E+06	.9862682	-.0500011	-.1574008
T	252	1	.5869160E+07	7694201E+00	-.4648E+05	-.1201E+06	.9997285	.0088628	.0215483
T	253	1	.5130077E+07	7694202E+00	.3522E+06	.1509E+06	.9732000	.0222374	.2288828
T	254	1	.4958761E+07	7694201E+00	-.3320E+04	.5206E+06	.9953076	.0843989	.0473246
T	255	1	.5295549E+07	7694201E+00	-.9496E+05	.1898E+06	.9988712	.0200521	.0430608
T	256	1	.5289024E+07	7694202E+00	-.2337E+06	.4486E+06	.9731617	-.0648323	.2208010
T	257	1	.4025486E+07	7694202E+00	-.1849E+06	-.7521E+05	.9991760	.0384248	.0130716
T	258	1	.5321699E+07	7694201E+00	.9695E+05	-.4376E+06	.9979717	.0065416	-.0633228
T	259	1	.5017210E+07	7694201E+00	.1880E+06	.3303E+06	.9938917	.0829950	.0727396
T	260	1	.5057008E+07	7694202E+00	.2647E+06	.1607E+05	.9911581	.0777528	.1075177
T	261	1	.4512174E+07	7694202E+00	-.5938E+06	-.2908E+06	.9930205	-.1084796	-.0462877
T	262	1	.4828651E+07	7694201E+00	.5261E+06	-.9309E+06	.9769749	.1474683	-.1541856
T	263	1	.5453649E+07	7694202E+00	.2858E+06	-.1749E+06	.9893241	.0805754	-.1214309
T	264	1	.4828722E+07	7694202E+00	-.9609E+04	.2410E+06	.9936653	-.0235367	.1098877
T	265	1	.4923389E+07	7694201E+00	.5743E+06	.2331E+06	.9615157	.2575995	.0955508
T	266	1	.5641701E+07	7694201E+00	.6546E+06	.2129E+06	.9799047	.1745775	-.0964856
T	267	1	.4880532E+07	7694201E+00	.1650E+06	-.1052E+06	.9991998	-.0070635	.0393678
T	268	1	.4681600E+07	7694202E+00	-.4359E+06	.3362E+06	.9924967	-.1192346	-.0270805
T	269	1	.4719435E+07	7694202E+00	-.1336E+06	.4196E+06	.9990940	-.0309690	.0291898
